City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
478,Amuntai,ID,75.78,broken clouds,-2.4177,115.2494,Hotel Balqis
481,Bacarra,PH,79.66,few clouds,18.2529,120.6125,VYBE Hotel
483,Sorong,ID,81.82,moderate rain,-0.8833,131.25,Waigo Splash Hotel
484,Babu,CN,68.05,moderate rain,24.4167,111.5167,IU Hotel Hezhou Bus Terminal
485,Mabaruma,GY,84.27,scattered clouds,8.2,-59.7833,Monty Brooms Guest House
486,Bubaque,GW,77.76,broken clouds,11.2833,-15.8333,"Casa Dora, Bubaque"
487,Luanda,AO,77.0,few clouds,-8.8368,13.2343,EPIC SANA Luanda
489,Castletown,IE,52.29,few clouds,53.0281,-9.0686,Clare's Rock Hostel
492,Port Blair,IN,83.26,overcast clouds,11.6667,92.75,"Welcomhotel By ITC Hotels, Bay Island, Port Blair"
493,Olinda,BR,82.13,scattered clouds,-8.0089,-34.8553,Flat Quatro Rodas Olinda
494,Rocha,UY,58.6,overcast clouds,-34.4833,-54.3333,Hotel Arrarte
495,Ulladulla,AU,59.9,light rain,-35.35,150.4667,Sandpiper Motel
497,Stege,DK,52.09,light rain,54.987,12.2846,Møn Golf Resort - Hotel Præstekilde
498,Nouakchott,MR,80.53,clear sky,18.0858,-15.9785,HOTEL IMAN
499,Yarada,IN,82.72,thunderstorm,17.65,83.2667,Yarada Jungle Beach Resorts
500,Reconquista,AR,69.57,clear sky,-29.15,-59.65,Grand Hotel
501,San Cristobal,VE,78.98,overcast clouds,7.7669,-72.225,Pirineos
502,Touros,BR,77.11,heavy intensity rain,-5.1989,-35.4608,INN NEW HORIZON
503,Lask,PL,69.44,scattered clouds,51.5906,19.1328,Dzikie Wino Hotel & Restauracja
504,Kununurra,AU,66.18,overcast clouds,-15.7667,128.7333,Hotel Kununurra
505,Tibati,CM,68.43,moderate rain,6.4667,12.6333,Tibati Hotel
507,Sayyan,YE,67.46,clear sky,15.1718,44.3244,ملاطف ابوحورية
508,Kapoeta,SS,83.03,broken clouds,4.7717,33.5903,Eastgate Hotel
510,Russell,US,84.11,clear sky,32.3502,-85.1999,Macs
511,Anshun,CN,57.09,overcast clouds,26.25,105.9333,安顺麦吉风格酒店
512,Maragheh,IR,51.87,few clouds,37.3917,46.2398,Maragheh Grand Hotel
513,Chicama,PE,64.94,few clouds,-7.8447,-79.1469,Balihai Bungalows
514,Ljig,RS,65.1,scattered clouds,44.2301,20.2382,Сеоски туризам Србије
517,Simav,TR,50.14,clear sky,39.0882,28.9777,Simav Melisa Otel
518,Hirado,JP,66.38,light rain,33.3597,129.5531,Samson Hotel
519,Nakuru,KE,63.28,broken clouds,-0.2833,36.0667,Grill Park Nakuru
520,Shiyan,CN,54.7,broken clouds,32.6475,110.7781,Fenghuang Garden Holiday Hotel
521,Manakara,MG,68.38,light rain,-22.1333,48.0167,La Residence Manakara
523,Mayumba,GA,77.63,overcast clouds,-3.432,10.6554,LIKWALE LODGE
526,Zuenoula,CI,81.12,scattered clouds,7.4292,-6.0431,Hotel Prestige Zla
528,Makakilo City,US,79.12,broken clouds,21.3469,-158.0858,Marriott's Ko Olina Beach Club
529,Three Hills,CA,55.69,broken clouds,51.7001,-113.2686,Super 8 by Wyndham Three Hills AB
530,Buraydah,SA,84.36,clear sky,26.326,43.975,Mövenpick Qassim
531,Atakpame,TG,79.59,overcast clouds,7.5333,1.1333,Hôtel sahélien
532,Novo Aripuana,BR,83.39,overcast clouds,-5.1206,-60.3797,Hotel Ezequiel
533,Alpena,US,75.52,few clouds,45.0617,-83.4327,Days Inn by Wyndham Alpena
535,Hualmay,PE,69.39,clear sky,-11.0964,-77.6139,Hotel Villa Kitzia Huacho
536,Eston,CA,59.92,clear sky,51.1501,-108.7514,Hearthside Place B&B
537,Chapais,CA,75.31,broken clouds,49.7834,-74.8492,Hôtel Opémiska
538,Marsh Harbour,BS,74.61,clear sky,26.5412,-77.0636,Abaco Beach Resort
539,Shelburne,CA,81.12,clear sky,44.0787,-80.2041,The Retreat at the Farm
543,Hasaki,JP,59.4,overcast clouds,35.7333,140.8333,Inubosaki Kanko Hotel
544,Laje,BR,81.7,overcast clouds,-10.1833,-40.9667,NN Pousada
545,Adwa,ET,71.02,clear sky,14.1646,38.8955,Maay Assa Hotel
548,Tres Lagoas,BR,77.7,overcast clouds,-20.7511,-51.6783,Druds Express Hotel
550,Yuncheng,CN,55.13,overcast clouds,35.0231,110.9928,晋州快捷酒店
552,Saint-Felicien,CA,65.5,overcast clouds,48.6501,-72.4491,Hôtel du Jardin
553,Qiongshan,CN,77.61,broken clouds,20.0058,110.3542,Sun City Restaurant
555,Lichuan,CN,54.93,overcast clouds,30.3,108.85,Yuanlai Homestay
556,Chipinge,ZW,58.24,clear sky,-20.1883,32.6236,Chipinge Breeze Lodge
557,Talcahuano,CL,58.68,clear sky,-36.7167,-73.1167,departamento comodo
558,Namwala,ZM,64.87,clear sky,-15.7504,26.4384,Corner Point Lodge
559,Merke,KZ,58.19,overcast clouds,42.8728,73.1786,Gostinitsa Merki
561,Gusau,NG,80.98,moderate rain,12.1628,6.6614,GUEST INN
562,Parambu,BR,82.49,overcast clouds,-6.2111,-40.6944,Recanto das Amoras
563,Moose Factory,CA,77.4,broken clouds,51.2585,-80.6094,Moosonee Lilypad
564,Namibe,AO,72.54,clear sky,-15.1961,12.1522,Hotel Chik Chik Namibe
569,Rockland,US,78.48,broken clouds,41.1668,-74.0496,National Camp Association
572,Bam,IR,81.66,clear sky,29.106,58.357,Bam Tourist Hotel
574,Kloulklubed,PW,78.51,moderate rain,7.0419,134.2556,Storyboard Beach Resort
575,Puerto Penasco,MX,78.91,overcast clouds,31.3167,-113.5333,Playa Bonita Resort
576,Saint Anthony,US,78.82,broken clouds,45.0205,-93.218,Holiday Inn Express Roseville-St. Paul
577,Annau,TM,72.48,broken clouds,37.8876,58.516,"Гостиница ""Уссат инженер"""
578,Beaverlodge,CA,54.07,overcast clouds,55.2166,-119.4361,Side Trax Inn
579,Hirara,JP,78.22,few clouds,24.8,125.2833,Hotel Atoll Emerald Miyakojima
580,Asau,RO,56.32,overcast clouds,46.4333,26.4,Casa Mika Ciobanus
581,Elk,PL,56.68,broken clouds,53.8282,22.3647,Rydzewski
582,Abbeville,FR,59.49,overcast clouds,50.1,1.8333,Hôtel Mercure Abbeville Centre - Porte de la Baie de Somme
583,Knysna,ZA,56.35,clear sky,-34.0363,23.0471,Protea Hotel by Marriott Knysna Quays
584,Sungai Padi,TH,75.24,overcast clouds,6.0851,101.8766,237บอล&บาส
586,Port Macquarie,AU,62.89,light rain,-31.4333,152.9167,Rydges Port Macquarie
587,Liverpool,GB,55.81,few clouds,53.4106,-2.9779,Premier Inn Liverpool City Centre (Moorfields) hotel
588,Canico,PT,71.01,few clouds,32.6333,-16.85,Quinta Splendida Wellness & Botanical Garden
589,Beidao,CN,58.39,scattered clouds,34.5686,105.8933,Shell Tianshui Maiji District Erma Road Walking Street Hotel
590,Mount Isa,AU,64.17,overcast clouds,-20.7333,139.5,ibis Styles Mt Isa Verona
592,Covasint,RO,66.07,overcast clouds,46.2,21.6,SC WINE ROAD GLAMPING SRL
595,Abu Kamal,SY,76.8,few clouds,34.4506,40.9171,البوكمال
596,Ajdabiya,LY,67.42,overcast clouds,30.7554,20.2263,Almadina Hotel
599,Bako,ET,63.77,overcast clouds,5.7833,36.5667,Goh Hotel
600,Tura,IN,72.03,broken clouds,25.5198,90.2201,Hotel RIKMAN Continental
601,Curitibanos,BR,55.71,overcast clouds,-27.2828,-50.5844,Tortato Palace Hotel
604,Sabha,LY,73.78,clear sky,27.0377,14.4283,Foundation Taaj Asala for Historical Research and Archeology
605,Haapiti,PF,83.93,light rain,-17.5667,-149.8667,Linareva Moorea Beach Resort
610,Arcachon,FR,62.92,overcast clouds,44.5875,-1.0519,Hôtel All Suites Le Teich
611,Praia Da Vitoria,PT,60.76,overcast clouds,38.7333,-27.0667,Hotel Branco I
612,Antalaha,MG,73.06,light rain,-14.9003,50.2788,Hotel Vitasoa
613,Ventimiglia,IT,65.34,clear sky,43.7935,7.6026,Kaly
615,Dubbo,AU,59.13,moderate rain,-32.25,148.6167,Quality Inn Dubbo International
619,Sao Geraldo Do Araguaia,BR,82.24,clear sky,-6.4006,-48.555,Hotel Por do Sol
622,Nakamura,JP,66.94,light rain,32.9833,132.9333,Hotel Crown Hills Nakamura
623,Formosa,AR,71.58,few clouds,-26.1775,-58.1781,Asterión Hotel
626,Oyama,JP,67.59,overcast clouds,36.3,139.8,Toyoko Inn Oyama-eki Higashi-guchi No.1
627,Carlisle,US,78.82,clear sky,40.2015,-77.1889,Fairfield Inn & Suites by Marriott Carlisle
628,Kyabram,AU,56.88,light rain,-36.3167,145.05,Kyabram Motor Inn
629,Great Yarmouth,GB,53.42,clear sky,52.6083,1.7305,Comfort Hotel Great Yarmouth
631,Chimbote,PE,68.18,few clouds,-9.0853,-78.5783,Hotel Briliá
632,Dongzhen,CN,74.75,overcast clouds,22.3797,110.9389,茂名中汇时尚酒店
635,Parsabad,IR,57.15,broken clouds,39.6482,47.9174,Peacock Hotel Magi
636,Yeppoon,AU,71.38,light rain,-23.1333,150.7333,Villa Mar Colina
638,Gaziantep,TR,53.53,clear sky,37.0594,37.3825,Novotel Gaziantep
639,Skibbereen,IE,53.11,broken clouds,51.55,-9.2667,The West Cork Hotel
645,Bracebridge,CA,81.34,few clouds,45.0334,-79.3163,BRACEBRIDGE INN
646,Biak,ID,77.25,overcast clouds,-0.9131,122.8766,Penginapan Kim
647,Obihiro,JP,50.7,overcast clouds,42.9172,143.2044,Tokachi Gardens Hotel
648,Hun,LY,66.88,light rain,29.1268,15.9477,Alrwasi Hotel
649,Bereda,ES,58.41,overcast clouds,43.2686,-7.5406,Pazo de Verdes
650,Kaseda,JP,70.25,moderate rain,31.4167,130.3167,Sun Stay Kaseda
651,Punta Alta,AR,58.82,overcast clouds,-38.8759,-62.0736,Center Hotel Punta Alta
652,Aloleng,PH,81.81,few clouds,16.1307,119.7824,Steve Walden and Emma Sison-Walden Residence
654,Lubao,PH,82.11,clear sky,14.9167,120.55,Hacienda Gracia
655,Balangir,IN,79.72,broken clouds,20.7167,83.4833,Sarojinee Residency
656,Akyab,MM,79.66,overcast clouds,20.15,92.9,Hotel Memory
659,Sechura,PE,77.14,few clouds,-5.5569,-80.8222,Hospedaje Costa Bella
660,Pokhara,NP,70.34,broken clouds,28.2333,83.9833,OYO 170 Hotel View Point
661,Byron Bay,AU,66.7,light rain,-28.65,153.6167,Backpackers Inn
662,Tatawin,TN,61.65,clear sky,32.9297,10.4518,Sangho Privilege Tataouine
663,Santa Cruz,BO,77.05,broken clouds,-17.8,-63.1667,Aviador Hotel Boutique
664,La Palma,US,75.78,clear sky,33.8464,-118.0467,La Quinta Inn & Suites by Wyndham Buena Park
666,Necochea,AR,55.06,clear sky,-38.5473,-58.7368,dyd -mar Hotel
667,Svetlogorsk,BY,54.1,overcast clouds,52.6333,29.7333,Hotel Svetlogorsk JBIK
669,Deneysville,ZA,55.54,clear sky,-26.8908,28.0971,The VaalLookout
670,Makinsk,KZ,52.47,broken clouds,52.6292,70.4169,Bereke
671,Marcala,HN,81.07,overcast clouds,14.15,-88.0333,INVEMEC Inversiones Emerita Claros
672,Komsomolskiy,UZ,67.1,overcast clouds,40.4272,71.7189,Ikathouse
673,Goderich,CA,61.61,overcast clouds,43.7501,-81.7165,Harmony Inn
674,Manado,ID,77.77,scattered clouds,1.487,124.8455,Aryaduta Hotel
676,Orchard Homes,US,61.92,clear sky,46.8633,-114.0484,Broadway Inn Missoula
678,Houthulst,BE,62.98,light rain,50.9637,2.8986,Pastorie van Merkem
679,Cayenne,GF,83.08,overcast clouds,4.9333,-52.3333,Hôtel Le Dronmi
680,Atambua,ID,71.2,overcast clouds,-9.1061,124.8925,Kost Alfa Flat
682,Nemsova,SK,67.23,scattered clouds,48.967,18.1189,Hotel Dynamic
683,Appleton,US,75.87,overcast clouds,44.2619,-88.4154,La Quinta Inn & Suites by Wyndham Appleton College Avenue
684,Hue,VN,78.91,few clouds,16.4667,107.6,Saigon Morin Hotel
685,Ixtapa,MX,83.43,clear sky,20.7,-105.2,hotel la terminal
687,Plettenberg Bay,ZA,57.0,clear sky,-34.0527,23.3716,Thanda Vista B&B
688,Pisco,PE,68.02,clear sky,-13.7,-76.2167,Hotel San Isidro Oficial
689,Akropong,GH,74.79,overcast clouds,5.9746,-0.0854,Vip Lodge
